id,label,tweet
401,1,<user> thick raw fuck <url> damn his man pussy is getting a workout
402,2,<user> rawr ! <user> my sexy french scally i love him ! french scally <url> sexy scally woof woof
403,1,<user> nothin in life is free some of you bitches need to write that on ya panties <emotion> <emotion>
404,1,<user> <user> if one of you bitches want some of my burrito u can catch me at potosino huh ? haha
405,1,<user> niggas whole hoes out here cuz could not had said it better <emotion>
406,1,<user> hardcore way to eat mac and cheese <number> boil water <number> snort cheese powder <number> drink boiling water <number> fuck bitches
407,1,<user> youre not my type if my fade is perpetually fresher than yours that a real ass bitch rite there
408,1,<user> annoying bitch that i love <url> judyann so pretty !
409,1,<user> <url> lmao bitch got on some huggies
411,1,<user> hi bitch no bitch bye bitch <url>
412,1,<user> does he look like a bitch ? <user>
413,1,<user> chase money <emotion> not <emotion> hoes <emotion> <emotion> <emotion>    
414,1,<user> can not stand a i do not know what i want ass nigga <emotion> bitch
415,1,<user> <user> <user> i am on my way <url> love a chav hot sexy scally fucker
416,1,<user> these newly gay bitches do not kno how shit works
417,1,<user> when a bitch do not want a real job they just become strippers lol lol
418,1,<user> aw meat meat in his feelins i ainn n my feelings bitch
419,1,<user> i want snake bites my industrial piercin and a tattoo dem hoe accessories dea <emotion> <emotion> <emotion> <emotion>
420,2,<user> baby albino <emotion> <url> <user>
421,1,<user> these hoes ain t loyal
422,1,<user> yas ordered chinese <emotion> bitch you just ate tacos you fat fuck
423,1,<user> i made that bitch lunch <user> bitches love lunch
424,1,a no brainer but as soon as this bitch gets rich in political power her views will change ! political whores ! <url>
425,1,a pussy a day keeps the devil away <user>
426,1,ain t that about a bitch what does that mean ?
427,1,all these bitches want a baby i do not want no children
428,1,and bitch you must be lost <emotion> <emotion>
429,1,baby i like being on your left side no bitch you can not be there cuz the street on that side and twitter said i ain t real if you do
430,2,bae sounds like such a ghetto word use something else
431,1,batter the wee cunt jewis y cos he fucked my ex ? emma isnt battering the girls i have nailed ? ive moved on stop being a pussy n do it urself
432,1,bleed out hoe ! alexa
433,1,boolin in the bando wit a few bitches
434,2,brownies for my brownie i love this movie <emotion>
435,1,but i need a bad bitch that hotter than me might be the realist shit partynextdoor ever said that how i be feelin everyday
436,1,by the way we do punch bitches
437,1,caesar is home <user> “ <user> <url> so much this bitch looks like lets start with ape shit ” <emotion> <emotion>
438,2,chinese maverick we were communicating comrade u know giving the imperialist yanks the birdie <url>
439,1,dad say hi to my snapchat dad <emotion> ️ <emotion> ️ duces bitch <emotion> <emotion> <emotion> <emotion>
440,1,do you believe these hoes are not in fact loyal ? i disagree with that i do believe they are in fact the loyalest bunch these hoes
441,1,do not know no ugly bitches ! do not know no broke niggas ! <user>
442,1,do not make me make you fall in live with a nigga like me the birds <number> and <number> are my favorite songs by weeknd
443,0,do not worry about the nigga you see worry about the nigga you don t see dat da nigga fuckin yo bitch
444,1,do not you ever give my pussy away you keep it tight alright ?
445,1,dropped a stack cause bitch i am on <user> song called dope download the mixtape here <url>
446,1,dumb bitches do dumb things
447,1,eat the pussy like a real nigga hungry
448,1,eff it let us go after the cripple <url>
449,1,everything look better with a bitch next to it
450,1,facto <user> who cares if you a hoe when your ass looks like this ? <url>
451,1,for every bad bitch there is a nigga tired of fucking her
452,1,foreign chick no lie man that bitch beautiful
453,1,fresh nigga so you kno i need a clean bitch who kno i am working cuz i wanna see my team rich <url>
454,1,fuck <number> <number> i make my own rules suck my dragon balls bitch call me goku
455,2,generate ascii boxes with nodejs all i see is the ability to bring flappy bird in node via ascii tubes and bird ^_^ <url>
456,1,get me that shit bitch you is fine bear
457,1,get your ass back to detroit ya fuckin wigger !
458,1,girls that i dated its okay i ain t mad yo unless you stabbed me in the heart no love hoe
460,1,how do you know my twitter password bitch please
461,1,have you seen my shows ? have you seen my hoes ? if i wasn t hot would they be so thick ?
462,1,he a bitch for hitting that hoe <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion>
463,1,he married to a white woman lucky sum bitch uncle ruckus
464,1,he wanna be my nigga but i am just trinna be his savings account <emotion> <emotion> <emotion> <emotion> <emotion> omg imma funny ass bitch man but that real shit <emotion>
465,1,her great grandmas a hoe her grandmas a hoe her moms and a hoe and she a hoe ! it a long line of hoes ! grandpa carl everyone
466,0,hey go look at that video of the man that found the kidnapped girls in ohio what a nigger shit my boss says
467,1,hey pussy you still there ?
468,2,how about we draft all those gung ho folks and send them to afghanistan or other war zones so they can show their <url>
469,1,how hotter than is it ? a bitch
470,1,how u talking to hoes bout bro n em why you talking to hoes bout bro n em
471,1,how you doing crazy bitch ? is hilarious !
473,1,i know my shoes dirty as fuck whatever bitch you do not have to call ! like negro one of the first things they look at is shoes dog
474,2,i am a thrill billy with a hillbilly heart <user> hahahahaha jesus murphy !
475,1,i call him my bitch <user>
476,1,i can not handle no liquor but these bitches can not handle med chief sosa
477,1,i do not chase after dudes i chase after bitches edgar bautista
478,1,i do not love these hoes baby it me and you forever
479,1,i dont even need a picture of tamar that bitch is beat in every picture <emotion> <emotion> <emotion> <emotion> <emotion>
480,1,i dont have hoes <emotion>
481,2,i found a new way to chug you have to open your mouth alot shit ally says
482,1,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her
483,1,i got a bitch set it off like jada picket queen latifah you riding round with your nieces bitch you titi
484,1,i got a sister she told me stop calling women bitches
485,1,i guess this is the night bitches die ! stewie is that nigga !
486,1,i had a bitch that had a bitch had the bitch eating halibut <user> fresh rhymes jerk squad slow stir
487,1,i have this lady love she married but i still wanna bang her she will not have sex with me what a bitch a troubadour probably
488,1,i heard you was looking for candy man bitch
489,1,i hope you do not get mad ladies i only call you bitches bitches bc i do not know your names individually katt williams <user>
490,1,i just got a number <number> i am a bitch boy
491,1,i know that shit eatin grin ! you either just fucked the girl of your dreams or you sold a car we know you are a faggot what d you sell ? <emotion>
492,1,i only be with older men cause they are more mature that supposed to fool us bitch ?
493,1,i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand
494,1,i said i do not like it it tastes like wolf pussy what ? how do you even know what that tastes like
495,1,i taught myself how to eat pussy and cut my own hair i taught myself how to eat pussy hair <emotion> name the movie <emotion>
496,1,i used to dress up like a cop too oh really ? yeah right after <number> <number> mad pussy really ? yes i will never forget
497,1,i went to jail for a flock and came home wit a strike you went to jail as a bitch came home as a dike <user>
498,1,i will fuck u where u stand u dizzy bitch two unique and separate phrases i overheard a relative saying when i was younger
499,1,i woke up like thi bitch go back to bed
500,1,i would rather you call me bitch than sir my manager
501,1,i will beat on that pussy so hard
502,2,i will slit your throat neck <url>
503,1,i am a funky ass honkey <user> shout out to <user> tonight before cabaret <emotion> jt 2020 tour
504,1,i am comparing kfc to the pussy <user>
505,1,i am downloading you a new personality and ordering you a new face ! you bitch i love you goddamn it ! axl rose yelling at his sex robot
506,1,i am feelin like malcolm in the middle these bitches surround me they can not miss em
507,1,i am gonna piss on your dimple <user> stop wasting prayers on trash teams lol
508,1,i am probably your main bitch chocolate dipped cinnamon apple
509,1,i am sick of his shit man <user> sit his bitch ass i am fed up bro <user> geno threw yet another pick smh
510,1,i am sorry i fucked yo bitch but she really dig a nigga <user>
511,1,ibs irritable bitch syndrome
513,1,if you love her then hide yo bitch so you will keep shorty <user>
514,1,if you talk back to me you ain t getting no pussy me <url>
515,1,if you are a bad bitch put your hands up high every girl in the room starts waving there hands around
516,1,imma tie that bitch up in the basement and donkey fuck her ass for two weeks straight hahahahahahahahaha 5 0 cent movie before i self destruct
517,1,in my mind gotta be the dumb hoe anthem
518,2,is that an albino mexican ? no dad he asian
519,1,it takes a true directioner to accept larry you know what bitch its fans like you that make the boys cry thank you paul for confirming larry
520,1,it allegations were u in the bedroom ? did u see it ? words of a naive and blind bitch we know ur husband cheated on u ramona is dumb !
521,1,it never too late to tag a bitch <user>
522,1,it the dykes hunter dyke with a dyke <url>
523,1,julia roberts you are a ho <user> notting hill
524,2,just follow the yellow brick twitter
525,1,lmfao <user> if your pussy is good but my mama don ’ t like you ? guess who gotta go … … … my mama
526,2,lol cripple ! wendy davis <user> scientists create remote controlled chick to study shy penguins <url>
527,1,let us do nips ahoy and spank me maybe
528,0,let us kill cracker babies ! wtf did i just hear ? wow
529,1,like correct me if i am wrong but does not pimpin involve smackin bitches for money ?
530,1,lmao <user> <emotion> <emotion> <user> pound cake look like pussy <emotion> <url>
531,1,lmao <user> the d rose adidas are lighter than my phone shit is retarded
532,2,mam renée doet in haar rol net of ze ongesteld is wat is ongesteld ? van dat soort vragen waar je denkt hoe leg ik die weer uit
533,1,maybe she wants to be more than your friend or maybe she a stupid bitch you never know until you make her cum <emotion> <emotion> <emotion>
